,CUSTOMER_ID,ANCHOR_CUTOFF,NEXT_ANCHOR_CUTOFF,has_order,window_adds,window_removes,window_purchases,shipping_time,window_total_profit,window_total_volume,window_num_unique_materials,total_order_quantity,sales_office_desc,mode_distribution_mode,mode_cold_drink_channel,mode_sub_trade_channel,mode_most_frequent_event,mode_device_category,mode_device_brand,mode_device_os,mode_pack_type,mode_trade_mark,mode_flavour,mode_bev_cat,mode_pack_size_oz,scheduled_frequency
3137,500267440,2024-11-04 13:00:00,2024-11-11 13:00:00,1,0,0,0,24hrs,142932.12000000017,4944.0,13,4200.0,"Logan, UT",OFS,Restaurant,Restaurant,page_view,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
3138,501586428,2025-05-22 15:00:00,2025-06-19 15:00:00,0,0,0,0,24hrs,52.98,2.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
3139,501644690,2024-12-20 12:00:00,2025-01-03 12:00:00,0,0,0,0,24hrs,91.14,4.0,2,,,,,,,,,,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,14
3140,500396515,2024-06-05 14:00:00,2024-06-19 14:00:00,1,0,0,0,24hrs,3373.6,226.0,16,144.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,14
3141,501247923,2024-12-24 12:00:00,2025-01-07 12:00:00,0,0,0,0,24hrs,7999.999999999996,226.0,7,,"Reno, NV",OFS,Restaurant,Dining,page_view,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,14
3142,500718481,2025-02-05 10:30:00,2025-02-19 10:30:00,0,0,0,0,24hrs,12727.069999999996,721.0,17,,,,,,,,,,Aluminum Can - SLIIM,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0,14
3143,501656726,2024-10-22 15:00:00,2024-10-29 15:00:00,1,262,0,262,24hrs,40935.830000000184,1001.0,9,455.0,"Richfield, UT",OFS,Restaurant,Burger Fast Food,nav_link_click,desktop,Google,Windows,Styrofoam Cup,Sunny Sip,Passionfruit,0,32.0,7
3144,600256896,2025-04-01 10:00:00,2025-04-15 10:00:00,1,0,0,0,24hrs,9643.899999999994,1070.0,49,1157.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Coconut,DAIRY/SOY BEVERAGES,14.0,14
3145,501737393,2024-10-24 15:30:00,2024-11-07 15:30:00,0,0,0,0,24hrs,524.3900000000001,38.0,3,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
3146,501589180,2025-04-11 10:00:00,2025-04-25 10:00:00,1,0,0,0,24hrs,115517.8000000002,11540.0,29,10120.0,"Huachuca City, AZ",Rapid Delivery,Hot Beverage,Local Convenience,nav_link_click,desktop,Apple,Macintosh,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,14
3147,501589180,2025-04-07 10:00:00,2025-04-21 10:00:00,1,0,0,0,24hrs,115517.8000000001,11540.0,29,10120.0,"Huachuca City, AZ",Rapid Delivery,Hot Beverage,Local Convenience,session_start,desktop,Apple,Macintosh,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,14
3148,501641284,2025-01-21 13:30:00,2025-02-18 13:30:00,1,1914,0,0,24hrs,83111.12999999945,4968.0,18,4266.0,"Albuquerque, NM",Rapid Delivery,Hotel,Motel,begin_checkout,desktop,Microsoft,Windows,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
3149,500927408,2024-11-20 18:00:00,2024-12-18 18:00:00,1,0,0,0,72hrs,284.84000000000003,11.0,2,5.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,28
3150,501759003,2024-12-12 15:30:00,2024-12-19 15:30:00,0,0,0,0,24hrs,24329.210000000036,1729.0,132,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,DAIRY/SOY BEVERAGES,20.0,7
3151,501477702,2025-04-07 08:00:00,2025-04-21 08:00:00,1,0,0,0,24hrs,402.62,21.0,6,9.0,,,,,,,,,Plastic Bottle - Contour,Fizz Factory,Vanilla Latte,CORE SPARKLING,0.0,14
3152,501754569,2025-03-11 11:00:00,2025-03-25 11:00:00,1,0,0,0,24hrs,2329.2000000000003,80.0,1,40.0,"Boise, ID",Sideload,Restaurant,Asian Fast Food,pay_invoice_click,desktop,Google,Windows,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,14
3153,501393837,2025-03-05 11:00:00,2025-03-12 11:00:00,1,0,0,0,24hrs,2758.580000000001,108.0,4,54.0,,,,,,,,,Bag-In-Box,Nina Naturals,Ginger Snap,TEA,320.0,7
3154,501058671,2024-06-05 14:00:00,2024-06-19 14:00:00,0,0,0,0,24hrs,603.3599999999999,54.0,10,,,,,,,,,,Aluminum Can,Fizz Factory,Caramel Macchiato,ENERGY DRINKS,16.0,14
3155,501730624,2024-10-08 11:00:00,2024-10-15 11:00:00,0,0,0,0,24hrs,1604.3800000000003,139.0,11,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
3156,600083309,2025-05-21 10:30:00,2025-06-04 10:30:00,0,0,0,0,24hrs,1313.9000000000005,249.0,15,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,14
3157,600260992,2025-02-13 11:00:00,2025-03-13 11:00:00,1,163,0,163,24hrs,8524.799999999997,180.0,4,90.0,"Tucson, AZ",Rapid Delivery,Workplace,Business Service,proceed_to_checkout,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
3158,600083529,2024-10-18 15:30:00,2024-10-25 15:30:00,0,0,0,0,48hrs,5709.160000000002,284.0,15,,"LaGrande, OR",Sideload,Store,General Store,page_view,desktop,Google,Windows,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
3159,600564228,2025-03-06 16:00:00,2025-03-20 16:00:00,1,0,0,0,24hrs,28577.880000000016,4600.0,37,4121.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,14
3160,600564228,2024-07-18 16:00:00,2024-07-25 16:00:00,1,0,0,0,24hrs,21433.410000000007,3450.0,37,3487.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
3161,500766388,2024-06-19 11:00:00,2024-07-17 11:00:00,1,0,0,0,24hrs,664.4000000000001,34.0,6,32.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,28
3162,500835127,2024-06-17 11:00:00,2024-06-24 11:00:00,1,0,0,0,24hrs,2715.5299999999997,231.0,11,79.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
3163,501283138,2025-03-04 11:00:00,2025-04-01 11:00:00,1,0,0,0,24hrs,337.97999999999996,8.0,4,4.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
3164,501696462,2024-08-09 15:00:00,2024-08-16 15:00:00,0,0,0,0,24hrs,0.0,0.0,1,,"Pueblo, CO",Sideload,Store,Retail Service,button_click,mobile,Apple,iOS,0,0,0,0,0.0,7
3165,501722378,2024-09-13 14:00:00,2024-09-20 14:00:00,0,0,0,0,24hrs,202.38,11.0,2,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
3166,600563448,2025-03-07 16:00:00,2025-03-14 16:00:00,1,0,0,0,24hrs,108033.80000000006,14325.0,39,21321.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
3167,501603107,2024-12-19 12:00:00,2025-01-16 12:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,28
3168,600076198,2025-04-21 08:00:00,2025-05-19 08:00:00,0,0,0,0,24hrs,294.36,24.0,1,,"Twin Falls, ID",Sideload,Store,General Store,nav_link_click,desktop,Microsoft,Windows,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),33.8,28
3169,501424713,2025-02-12 16:30:00,2025-03-12 16:30:00,1,644,322,322,48hrs,199357.7999999993,11340.0,8,13632.0,"Tempe, AZ",Rapid Delivery,Hotel,Motel,page_view,desktop,Microsoft,Windows,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,28
3170,501675658,2025-05-14 15:00:00,2025-05-21 15:00:00,0,0,0,0,24hrs,585.03,19.0,9,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
3171,501760243,2024-11-28 15:00:00,2024-12-05 15:00:00,0,0,0,0,24hrs,344.68999999999994,17.0,4,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
3172,500868762,2025-02-17 16:30:00,2025-03-17 16:30:00,1,0,0,0,48hrs,10618.559999999996,540.0,5,525.0,"Tempe, AZ",Rapid Delivery,Restaurant,Bar,nav_link_click,desktop,Microsoft,Windows,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
3173,501661941,2025-02-05 10:30:00,2025-03-05 10:30:00,1,0,0,0,24hrs,287.4,10.0,4,5.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,28
3174,501562863,2025-05-06 15:00:00,2025-06-03 15:00:00,0,0,0,0,24hrs,4217.659999999999,66.0,9,,,,,,,,,,Bag-In-Box,Sam's,Chocolate Chip,FRUIT/VEGETABLE STILL DRINKS,320.0,28
3175,600582579,2024-09-10 11:00:00,2024-09-17 11:00:00,0,0,0,0,24hrs,614.17,66.0,5,,,,,,,,,,Aluminum Can - SLIIM,Oliver Originals,Vanilla Latte,CORE SPARKLING,7.5,7
3176,600066742,2024-06-27 15:00:00,2024-07-11 15:00:00,1,0,0,0,24hrs,292.0,36.0,3,39.0,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),33.8,14
3177,600066742,2025-04-24 15:00:00,2025-05-22 15:00:00,1,0,0,0,24hrs,875.9999999999999,108.0,3,39.0,"Johnstown, CO",OFS,Hot Beverage,Liquor Store,nav_link_click,desktop,Google,Windows,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),33.8,28
3178,500616833,2025-03-28 16:00:00,2025-04-25 16:00:00,1,0,0,0,24hrs,264.63,8.0,3,8.0,,,,,,,,,Bag-In-Box,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
3179,501547011,2025-05-21 15:00:00,2025-06-18 15:00:00,1,0,0,0,24hrs,219.17999999999998,8.0,2,12.0,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
3180,501417808,2025-04-21 16:30:00,2025-04-28 16:30:00,1,0,0,0,48hrs,351696.4799999976,49404.0,117,51632.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,7
3181,501566823,2025-01-24 14:00:00,2025-02-21 14:00:00,1,1085,310,155,24hrs,120317.2000000006,12360.0,10,9000.0,"Tacoma, WA",OFS,Restaurant,Pizza Fast Food,remove_from_cart,mobile,Samsung,Android,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,28
3182,600258835,2025-02-06 16:30:00,2025-02-13 16:30:00,0,162,0,0,48hrs,6937.450000000004,735.0,14,,"Tempe, AZ",Rapid Delivery,Store,General Store,button_click,desktop,Unknown,Windows,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,CORE SPARKLING,20.0,7
3183,501294418,2025-02-04 15:00:00,2025-03-04 15:00:00,0,0,0,0,24hrs,1568.9399999999994,177.0,13,,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,ENHANCED WATER BEVERAGES,20.0,28
3184,501360318,2024-07-03 15:30:00,2024-07-10 15:30:00,0,0,0,0,48hrs,325.98999999999995,48.0,8,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
3185,500952542,2024-12-16 12:00:00,2024-12-23 12:00:00,0,0,0,0,24hrs,3341.5100000000007,379.0,24,,,,,,,,,,Aluminum Can,Bobby's Bottles,Vanilla Latte,CORE SPARKLING,12.0,7
3186,501585969,2024-11-19 18:00:00,2024-12-03 18:00:00,0,0,0,0,72hrs,337.69999999999993,14.0,2,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,14
3187,501294418,2024-06-13 15:00:00,2024-06-20 15:00:00,0,0,0,0,24hrs,1568.9399999999994,177.0,13,,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,ENHANCED WATER BEVERAGES,20.0,7
3188,501763321,2025-03-05 16:00:00,2025-04-02 16:00:00,1,0,0,0,24hrs,230.18,12.0,5,6.0,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
3189,600582709,2024-07-15 16:00:00,2024-08-12 16:00:00,1,0,0,0,24hrs,6012.52,446.0,29,288.0,,,,,,,,,Aluminum Can,Fizz Factory,Vanilla Latte,ENERGY DRINKS,16.0,28
3190,501037352,2024-11-18 10:00:00,2024-11-25 10:00:00,1,0,0,0,24hrs,46407.809999999954,3792.0,61,3312.0,,,,,,,,,Aluminum Can,Bobby's Bottles,Vanilla Latte,CORE SPARKLING,16.0,7
3191,501037352,2024-06-17 10:00:00,2024-06-24 10:00:00,1,0,0,0,24hrs,123754.1599999997,10112.0,61,12144.0,,,,,,,,,Aluminum Can,Bobby's Bottles,Vanilla Latte,CORE SPARKLING,16.0,7
3192,501660698,2025-02-03 10:30:00,2025-03-03 10:30:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,28
3193,501508778,2024-06-10 15:00:00,2024-06-17 15:00:00,1,0,0,0,24hrs,135005.6500000013,9230.0,20,10600.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0,7
3194,501786642,2025-03-27 15:00:00,2025-04-03 15:00:00,0,0,0,0,24hrs,59.98,2.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
3195,500894848,2025-02-04 15:30:00,2025-02-11 15:30:00,1,0,0,0,24hrs,90696.71999999962,6468.0,33,5376.0,"Wilsonville, OR",OFS,Hotel,Motel,nav_link_click,desktop,Microsoft,Windows,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,7
3196,501653803,2025-03-31 16:30:00,2025-04-07 16:30:00,1,0,0,0,48hrs,5127.880000000001,276.0,6,196.0,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
3197,501023208,2024-12-05 18:00:00,2025-01-02 18:00:00,0,0,0,0,72hrs,788.0300000000001,28.0,6,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,28
3198,600256817,2025-02-11 10:30:00,2025-03-11 10:30:00,1,0,0,0,24hrs,1267.5600000000002,90.0,1,72.0,"Glendale, AZ",Rapid Delivery,Restaurant,Burger Fast Food,page_view,desktop,Apple,Macintosh,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,28
3199,501781837,2025-01-30 10:30:00,2025-02-06 10:30:00,0,0,0,0,24hrs,240.59,10.0,5,,,,,,,,,,Plastic Bottle - Other,Lucy & Co.,Strawberry Tart,CORE SPARKLING,20.0,7
3200,501007325,2025-04-11 16:00:00,2025-04-25 16:00:00,1,0,0,0,24hrs,10989.519999999973,416.0,3,276.0,"Prescott, AZ",OFS,Hotel,Motel,nav_link_click,desktop,Google,Windows,Bag-In-Box,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,320.0,14
3201,501724072,2025-01-22 11:00:00,2025-01-29 11:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
3202,501724072,2024-10-22 11:00:00,2024-10-29 11:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
3203,501513297,2024-06-05 11:30:00,2024-06-12 11:30:00,0,0,0,0,24hrs,5883.5599999999995,308.0,22,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,7
3204,501697903,2024-08-02 18:00:00,2024-08-09 18:00:00,0,0,0,0,72hrs,85.61,4.0,1,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
3205,501498233,2025-03-05 11:00:00,2025-04-02 11:00:00,1,18,6,6,24hrs,3785.8,80.0,1,40.0,"Boise, ID",Sideload,Institution,Education,nav_link_click,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
3206,600069032,2024-06-12 15:00:00,2024-06-19 15:00:00,1,0,0,0,24hrs,64888.67999999982,3222.0,29,3717.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
3207,600056026,2024-11-18 18:00:00,2024-12-16 18:00:00,0,0,0,0,72hrs,47.95,2.0,1,,,,,,,,,,Bag-In-Box,Fizz Factory,Sugar Cookie,CORE SPARKLING,320.0,28
3208,501780694,2025-02-25 16:30:00,2025-03-04 16:30:00,0,0,0,0,48hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
3209,501376005,2024-07-04 15:30:00,2024-07-18 15:30:00,1,0,0,0,48hrs,0.0,0.0,1,1.0,,,,,,,,,0,0,0,0,0.0,14
3210,500855619,2024-07-04 11:00:00,2024-07-11 11:00:00,1,0,0,0,24hrs,7526.379999999999,90.0,7,66.0,,,,,,,,,Bag-In-Box,Sam's,Persimmon,JUICES/NECTARS,320.0,7
3211,600077602,2025-03-17 14:30:00,2025-03-24 14:30:00,1,0,0,0,48hrs,20353.94999999994,1767.0,28,1666.0,,,,,,,,,Plastic Bottle - Other,Lucy & Co.,Strawberry Tart,CORE SPARKLING,20.0,7
3212,500916828,2025-04-03 16:00:00,2025-04-10 16:00:00,1,2415,0,210,24hrs,4204377.50000017,417650.0,46,126240.0,"Prescott, AZ",OFS,Store,Retail Service,add_to_cart,desktop,Google,Windows,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
3213,600549797,2025-02-14 11:00:00,2025-03-14 11:00:00,0,0,0,0,24hrs,638.53,56.0,7,,,,,,,,,,Aluminum Can,Fizz Factory,Ginger Snap,CORE SPARKLING,12.0,28
3214,600061949,2025-04-16 15:00:00,2025-04-23 15:00:00,1,0,0,0,48hrs,55483.82999999989,4770.0,49,3276.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
3215,500291211,2025-02-06 10:30:00,2025-02-20 10:30:00,1,0,0,0,24hrs,17473.88000000003,1320.0,4,1320.0,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
3216,501727988,2024-10-18 18:00:00,2024-10-25 18:00:00,0,0,0,0,72hrs,1790.7400000000018,325.0,29,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
3217,501117697,2025-02-21 16:30:00,2025-03-21 16:30:00,0,0,0,0,48hrs,810.6099999999999,14.0,2,,,,,,,,,,Paper Cup,Sunny Sip,Passionfruit,0,16.0,28
3218,501707110,2024-10-01 18:00:00,2024-10-08 18:00:00,0,0,0,0,72hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
3219,501766285,2025-01-27 15:00:00,2025-02-03 15:00:00,0,0,0,0,24hrs,59.98,2.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
3220,501711723,2024-09-23 15:00:00,2024-09-30 15:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
3221,501240818,2025-02-03 16:30:00,2025-02-10 16:30:00,1,0,0,0,48hrs,114529.79999999971,13770.0,54,21516.0,"Tempe, AZ",Rapid Delivery,Hot Beverage,Convenience Store,page_view,desktop,Google,Windows,Aluminum Can,Fizz Factory,Vanilla Latte,ENERGY DRINKS,16.0,7
3222,501197489,2025-03-28 08:00:00,2025-04-04 08:00:00,0,0,0,0,24hrs,234.1,23.0,5,,,,,,,,,,Plastic Bottle - Other,Billy's Lemonade,Mango,SPORTS DRINKS,12.0,7
3223,600258838,2025-02-07 16:30:00,2025-02-14 16:30:00,0,0,0,0,48hrs,1211.9700000000003,150.0,13,,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,7
3224,501506584,2025-02-04 16:30:00,2025-03-04 16:30:00,1,0,0,0,48hrs,43382.59999999994,2295.0,36,2100.0,,,,,,,,,Plastic Bottle - Other,Billy's Lemonade,Banana,SPORTS DRINKS,20.0,28
3225,501494313,2024-06-13 15:00:00,2024-06-27 15:00:00,1,0,0,0,24hrs,21840.630000000037,1862.0,54,1768.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,ENERGY DRINKS,20.0,14
3226,501688872,2024-12-06 18:00:00,2025-01-03 18:00:00,0,0,0,0,72hrs,428.93,10.0,2,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
3227,501175527,2025-02-05 16:30:00,2025-02-12 16:30:00,0,0,0,0,48hrs,267.56,26.0,7,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Ginger Snap,CORE SPARKLING,20.0,7
3228,501505335,2024-11-27 18:00:00,2024-12-25 18:00:00,0,0,0,0,72hrs,0.0,0.0,1,,"Draper, UT",Sideload,Store,Auto Service,button_click,desktop,Mozilla,Linux,0,0,0,0,0.0,28
3229,501512453,2024-11-18 18:00:00,2024-11-25 18:00:00,0,1356,226,226,72hrs,174545.80000000354,17200.0,15,,"Draper, UT",Sideload,Restaurant,Fast Food,update_cart,desktop,Google,Windows,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
3230,500953713,2025-04-21 10:00:00,2025-05-19 10:00:00,1,2100,0,210,24hrs,10898.909999999996,729.0,21,306.0,"Huachuca City, AZ",Rapid Delivery,Store,Bookstore,nav_link_click,desktop,Google,Windows,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,TEA,20.0,28
3231,600069790,2025-04-14 15:00:00,2025-04-21 15:00:00,1,1144,0,88,24hrs,474057.6299999959,35640.0,21,22464.0,"Johnstown, CO",Sideload,Distributor,Food Distributor,begin_checkout,desktop,Google,Windows,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
3232,501485837,2024-11-21 18:00:00,2024-11-28 18:00:00,0,0,0,0,72hrs,4155.240000000002,340.0,8,,"Draper, UT",Sideload,Restaurant,Dining,session_start,desktop,Google,Chrome OS,Aluminum Can,Bobby's Bottles,Matcha,CORE SPARKLING,16.0,7
3233,600069923,2024-06-17 15:00:00,2024-07-01 15:00:00,1,0,0,0,24hrs,27407.730000000032,2324.0,31,3330.0,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Latte,CORE SPARKLING,20.0,14
3234,501658477,2024-11-05 13:00:00,2024-11-12 13:00:00,1,0,0,0,24hrs,302.78000000000014,198.0,14,138.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
3235,600082049,2024-07-01 11:00:00,2024-07-08 11:00:00,0,0,0,0,24hrs,1083.4299999999998,61.0,13,,,,,,,,,,Plastic Bottle - Other,Billy's Lemonade,Vanilla Latte,CORE SPARKLING,20.0,7
3236,501689962,2024-07-31 14:00:00,2024-08-07 14:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
3237,500995407,2024-06-21 15:00:00,2024-06-28 15:00:00,0,0,0,0,24hrs,578.94,19.0,5,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
3238,501629777,2025-04-14 11:30:00,2025-05-12 11:30:00,0,0,0,0,24hrs,112.96,4.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
3239,501197908,2024-06-14 15:00:00,2024-06-21 15:00:00,1,0,0,0,24hrs,1478.12,101.0,12,24.0,,,,,,,,,Aluminum Can,Fizz Factory,Orange,PACKAGED WATER (PLAIN & ENRICHED),12.0,7
3240,501456267,2024-06-17 15:00:00,2024-06-24 15:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
3241,600077138,2025-03-25 14:30:00,2025-04-22 14:30:00,0,0,0,0,48hrs,368.23999999999995,38.0,9,,,,,,,,,,Aluminum Can,Lucy & Co.,Strawberry Tart,CORE SPARKLING,12.0,28
3242,501403125,2025-05-19 15:00:00,2025-06-16 15:00:00,1,0,0,0,24hrs,4217.500000000005,350.0,6,320.0,"Grand Junction, CO",OFS,Hot Beverage,Liquor Store,button_click,desktop,Microsoft,Windows,Aluminum Can,Bobby's Bottles,Matcha,ENERGY DRINKS,16.0,28
3243,501406182,2025-04-24 17:00:00,2025-05-22 17:00:00,0,0,0,0,,108.94,6.0,3,,,,,,,,,,Bag-In-Box,Lucy & Co.,Strawberry Tart,CORE SPARKLING,320.0,28
3244,501543906,2024-11-25 18:00:00,2024-12-09 18:00:00,0,0,0,0,72hrs,765.8300000000003,41.0,7,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
3245,501405384,2025-05-12 11:00:00,2025-05-19 11:00:00,1,0,0,0,24hrs,1066.2800000000002,56.0,10,42.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
3246,501811943,2025-05-20 18:00:00,2025-06-17 18:00:00,0,0,0,0,72hrs,0.0,0.0,1,,"Draper, UT",Sideload,Store,Specialty Food Store,view_promotion,desktop,Apple,Macintosh,0,0,0,0,0.0,28
3247,501697174,2025-02-06 15:30:00,2025-02-13 15:30:00,1,0,0,0,24hrs,118993.15999999996,57908.0,3,71400.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Coconut,DAIRY/SOY BEVERAGES,14.0,7
3248,600059964,2024-12-03 10:00:00,2024-12-10 10:00:00,1,0,0,0,24hrs,7006.719999999996,352.0,22,324.0,,,,,,,,,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,7
